;stage;fecha_hecho;poblacion;territorio;caracteristica;patrimonio;latitud;longitud;caso;valor;cantidad;id;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;id;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;id;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;id;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida
4976;HS_HURTO_GENERAL_2013_13731;2005-10-14 08:30:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;6f59ec4b647146ddc426597afa86d8d5e0a2f350;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,231572;-75,591356;FALSO;3138000;1;6f59ec4b647146ddc426597afa86d8d5e0a2f350;Rosales;#1602;16;Vehículo particular;Belén;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
5599;HS_HURTO_GENERAL_2010_23815;2007-11-09 14:45:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;2a5bd54011a18e268d5990df52c1c396e7d46994;921329fbf5079897f8c0e8ed82c8465b5e1085d3;5ae7d6cf2827f7968abcb5e124fffb51264182a5;;;FALSO;3000000;1;2a5bd54011a18e268d5990df52c1c396e7d46994;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;921329fbf5079897f8c0e8ed82c8465b5e1085d3;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
5600;HS_HURTO_GENERAL_2010_23814;2007-11-09 14:45:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;2a5bd54011a18e268d5990df52c1c396e7d46994;921329fbf5079897f8c0e8ed82c8465b5e1085d3;b2102472a4e8e368e220f9216531c5fee8b00c9a;;;VERDADERO;2800000;1;2a5bd54011a18e268d5990df52c1c396e7d46994;Héctor Abad Gómez;#0507;5;Vía pública;Castilla;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;921329fbf5079897f8c0e8ed82c8465b5e1085d3;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma cortopunzante;Sin dato;Sin dato;b2102472a4e8e368e220f9216531c5fee8b00c9a;Moto;Vehículos de 2 o 4 ruedas;Vehículo;1996;Negro;Sin dato;Sin dato
5818;HS_HURTO_GENERAL_2010_25730;2008-05-02 06:30:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;ae189ef3ba568b7a325dd2e2887a76ecc859965d;e56f69b049f0569379756c7843638d0b6d852d82;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;6,276101;-75,562448;VERDADERO;1915435;1;ae189ef3ba568b7a325dd2e2887a76ecc859965d;Miranda;#0415;4;Vehículo particular;Aranjuez;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;Lácteos;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
5821;HS_HURTO_GENERAL_2013_22019;2008-05-02 06:30:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;ae189ef3ba568b7a325dd2e2887a76ecc859965d;e56f69b049f0569379756c7843638d0b6d852d82;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;6,276101;-75,562448;FALSO;1915435;1;ae189ef3ba568b7a325dd2e2887a76ecc859965d;Miranda;#0415;4;Vehículo particular;Aranjuez;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;Lácteos;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
6551;HS_HURTO_GENERAL_2010_35458;2010-07-23 20:00:00;43176481b2d47c2465b50ca03e05f40fc7e7b26d;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;e56f69b049f0569379756c7843638d0b6d852d82;c81d722a1d003e9f9e5672cb941d8e2646437f1e;;;VERDADERO;4500000;1;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;Sin dato;SIN DATO;SIN DATO;Vía pública;Doce de Octubre;43176481b2d47c2465b50ca03e05f40fc7e7b26d;Hombre;53;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;c81d722a1d003e9f9e5672cb941d8e2646437f1e;Alimento para animales;Fauna;Mercancía;-1;Sin dato;Sin dato;Sin dato
6556;HS_HURTO_GENERAL_2013_29796;2010-07-23 20:00:00;43176481b2d47c2465b50ca03e05f40fc7e7b26d;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;e56f69b049f0569379756c7843638d0b6d852d82;c81d722a1d003e9f9e5672cb941d8e2646437f1e;;;FALSO;4500000;1;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;Sin dato;SIN DATO;SIN DATO;Vía pública;Doce de Octubre;43176481b2d47c2465b50ca03e05f40fc7e7b26d;Hombre;53;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;c81d722a1d003e9f9e5672cb941d8e2646437f1e;Alimento para animales;Fauna;Mercancía;-1;Sin dato;Sin dato;Sin dato
7048;HS_HURTO_GENERAL_2013_39789;2012-10-19 14:00:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;b6e01172d8de26fe285d6ed9f64feea1e5d38932;bc0c0db3e14688bca42da378667dd526a4a010aa;efde38c590034969d5dbfbc96a1188b2ebce050c;6,246603;-75,564019;VERDADERO;6000000;1;b6e01172d8de26fe285d6ed9f64feea1e5d38932;La Candelaria;#1019;10;Vía pública;Candelaria;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;bc0c0db3e14688bca42da378667dd526a4a010aa;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;efde38c590034969d5dbfbc96a1188b2ebce050c;Madera;Flora;Mercancía;-1;Sin dato;Sin dato;Sin dato
7628;HS_HURTO_GENERAL_2013_43492;2013-06-13 19:15:00;db680ff18481ab5eae9ecca02f01e12472406d84;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;;;VERDADERO;19134000;1;d6e1b95cfc4bb5da3fc7004caf3e9aac0c48e4ec;Sin dato;SIN DATO;SIN DATO;Vía pública;Doce de Octubre;db680ff18481ab5eae9ecca02f01e12472406d84;Hombre;46;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
8232;HS_HURTO_GENERAL_2010_33471;2009-12-18 10:00:00;95a1fe8231d02be39fac61e746b10115fe6257ba;b56ec00967a01821f2714bfbb083ebd2e2a81fd6;bc0c0db3e14688bca42da378667dd526a4a010aa;54c8cd522cdc8afe4175b307ece0662b68e167af;6,255867;-75,557683;VERDADERO;20000000;1;b56ec00967a01821f2714bfbb083ebd2e2a81fd6;San Miguel;#0803;8;Vía pública;Villa Hermosa;95a1fe8231d02be39fac61e746b10115fe6257ba;Hombre;43;Divorciado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;bc0c0db3e14688bca42da378667dd526a4a010aa;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;54c8cd522cdc8afe4175b307ece0662b68e167af;Camioneta;Camionetas;Vehículo;1995;Rojo;Sin dato;Sin dato
8236;HS_HURTO_GENERAL_2013_27847;2009-12-18 10:00:00;95a1fe8231d02be39fac61e746b10115fe6257ba;b56ec00967a01821f2714bfbb083ebd2e2a81fd6;bc0c0db3e14688bca42da378667dd526a4a010aa;54c8cd522cdc8afe4175b307ece0662b68e167af;6,255867;-75,557683;FALSO;20000000;1;b56ec00967a01821f2714bfbb083ebd2e2a81fd6;San Miguel;#0803;8;Vía pública;Villa Hermosa;95a1fe8231d02be39fac61e746b10115fe6257ba;Hombre;43;Divorciado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;bc0c0db3e14688bca42da378667dd526a4a010aa;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;54c8cd522cdc8afe4175b307ece0662b68e167af;Camioneta;Camionetas;Vehículo;1995;Rojo;Sin dato;Sin dato
14818;HS_HURTO_GENERAL_2010_59;2003-01-08 04:00:00;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;25a7f3a60e9a335469c0894ece97e78363f28b16;e56f69b049f0569379756c7843638d0b6d852d82;efde38c590034969d5dbfbc96a1188b2ebce050c;6,239866;-75,576002;VERDADERO;3000000;1;25a7f3a60e9a335469c0894ece97e78363f28b16;La Alpujarra;#Inst_16;10;Estación de gasolina;Candelaria;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;Hombre;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;efde38c590034969d5dbfbc96a1188b2ebce050c;Madera;Flora;Mercancía;-1;Sin dato;Sin dato;Sin dato
15682;HS_HURTO_GENERAL_2010_8042;2004-05-10 13:15:00;cca6394042a1f817b9ad36f4e3b07bae5eec5303;1ca5772f1f0042b43f9f88857414a6c19cc78aca;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,275764;-75,569153;VERDADERO;3000000;1;1ca5772f1f0042b43f9f88857414a6c19cc78aca;Moravia;#0405;4;Vía pública;Aranjuez;cca6394042a1f817b9ad36f4e3b07bae5eec5303;Hombre;34;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
15868;HS_HURTO_GENERAL_2010_11329;2004-12-22 16:00:00;009861ea878b04191c3c88e12ae36eb77726dd35;7f62c24d97c0b7565f1c09b02c8b66c26672e961;e56f69b049f0569379756c7843638d0b6d852d82;cc2444ee9c4815a2df2608243ab62815a280512d;6,256059;-75,580931;VERDADERO;44000000;1;7f62c24d97c0b7565f1c09b02c8b66c26672e961;Carlos E. Restrepo;#1101;11;Vía pública;Laureles;009861ea878b04191c3c88e12ae36eb77726dd35;Hombre;50;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;cc2444ee9c4815a2df2608243ab62815a280512d;Telas;Otros elementos;Mercancía;-1;Sin dato;Sin dato;Sin dato
16165;HS_HURTO_GENERAL_2010_14221;2005-07-16 10:30:00;00a4f64b9761e4a89d7772eb5a75b936e88ba75e;5f116aa234cfdc599d468da3bad43682bca79b26;e56f69b049f0569379756c7843638d0b6d852d82;44c77e363c5c190ae69f27301ae5f3b7e0a00146;6,252331;-75,566582;VERDADERO;3000000;1;5f116aa234cfdc599d468da3bad43682bca79b26;La Candelaria;#1019;10;Vehículo particular;Candelaria;00a4f64b9761e4a89d7772eb5a75b936e88ba75e;Hombre;41;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;44c77e363c5c190ae69f27301ae5f3b7e0a00146;Carbohidratos y dulces;Alimento;Mercancía;-1;Café;Sin dato;Sin dato
16729;HS_HURTO_GENERAL_2010_22672;2007-06-19 17:00:00;009861ea878b04191c3c88e12ae36eb77726dd35;28553cab971773c4258f1076f344b92d835dc7c2;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,24994;-75,577563;VERDADERO;140000000;1;28553cab971773c4258f1076f344b92d835dc7c2;Corazón de Jesús;#1008;10;Taller mecánico;Candelaria;009861ea878b04191c3c88e12ae36eb77726dd35;Hombre;50;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
16767;HS_HURTO_GENERAL_2010_23237;2007-08-23 11:00:00;009861ea878b04191c3c88e12ae36eb77726dd35;a56a5b0bedabc4943f896b8d2cd1426515db0a6a;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,249879;-75,555288;VERDADERO;2000000;1;a56a5b0bedabc4943f896b8d2cd1426515db0a6a;Los Ángeles;#1017;10;Vehículo particular;Candelaria;009861ea878b04191c3c88e12ae36eb77726dd35;Hombre;50;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
16768;HS_HURTO_GENERAL_2013_20013;2007-08-23 11:00:00;009861ea878b04191c3c88e12ae36eb77726dd35;a56a5b0bedabc4943f896b8d2cd1426515db0a6a;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,249879;-75,555288;FALSO;2000000;1;a56a5b0bedabc4943f896b8d2cd1426515db0a6a;Los Ángeles;#1017;10;Vehículo particular;Candelaria;009861ea878b04191c3c88e12ae36eb77726dd35;Hombre;50;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
17634;HS_HURTO_GENERAL_2013_24806;2008-12-29 08:15:00;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;76fbab10b704922cff75b332faba38a7c753d028;bc0c0db3e14688bca42da378667dd526a4a010aa;4956c893dc8096c4e096e9addae4c0a1356e6cc4;;;FALSO;11378000;1;76fbab10b704922cff75b332faba38a7c753d028;Tricentenario;#0510;5;Vía pública;Castilla;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;Hombre;39;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;bc0c0db3e14688bca42da378667dd526a4a010aa;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;4956c893dc8096c4e096e9addae4c0a1356e6cc4;Cilíndros de gas;Elementos para guardar o almacenar;Mercancía;-1;Sin dato;Sin dato;Sin dato
17824;HS_HURTO_GENERAL_2013_26309;2009-06-18 16:30:00;a80405e4c7103087150e95f248e3c8410d7fafb5;e2332785562c3e24e41ed5b29ac8da22be769767;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;;;FALSO;29999998;1;e2332785562c3e24e41ed5b29ac8da22be769767;El Uvito;#6003;60;Vía pública;Doce de Octubre;a80405e4c7103087150e95f248e3c8410d7fafb5;Hombre;61;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
17886;HS_HURTO_GENERAL_2013_27031;2009-09-19 11:30:00;334d22c5dd0760cc15d2110c7767e3773b1b05c9;cb62b16f59d3ef7d06a8d368c3f340b89d0f2293;e56f69b049f0569379756c7843638d0b6d852d82;91baeb5a44fd3d43359f76953714efc7eaa61fed;6,198211;-75,592924;FALSO;100000000;1;cb62b16f59d3ef7d06a8d368c3f340b89d0f2293;La Colina;#1511;15;Vía pública;Belén;334d22c5dd0760cc15d2110c7767e3773b1b05c9;Hombre;26;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;91baeb5a44fd3d43359f76953714efc7eaa61fed;Camión;Transporte de carga pesada;Vehículo;2007;Blanco;Sin dato;Sin dato
17887;HS_HURTO_GENERAL_2013_27032;2009-09-19 11:30:00;334d22c5dd0760cc15d2110c7767e3773b1b05c9;cb62b16f59d3ef7d06a8d368c3f340b89d0f2293;e56f69b049f0569379756c7843638d0b6d852d82;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;6,198211;-75,592924;FALSO;10000000;1;cb62b16f59d3ef7d06a8d368c3f340b89d0f2293;La Colina;#1511;15;Vía pública;Belén;334d22c5dd0760cc15d2110c7767e3773b1b05c9;Hombre;26;Soltero(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5f334fdae6f9c9d2d1e7a749e0712c3fac01806e;Lácteos;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
23691;HS_HURTO_GENERAL_2013_255;2003-02-10 10:45:00;becc4ee759d301f55369589666881e3f62113ba6;65f2aa7b1838c6c0b5e6a4f96dfb446b513b00a5;351c2340f586cc48479956032af2465d65da8437;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,235531;-75,573444;FALSO;1900000;1;65f2aa7b1838c6c0b5e6a4f96dfb446b513b00a5;Perpetuo Socorro;#1012;10;Iglesia;Sin dato;becc4ee759d301f55369589666881e3f62113ba6;Hombre;47;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
24563;HS_HURTO_GENERAL_2010_7963;2004-05-04 06:10:00;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;77a4c1b2f7861e406d5fa7f0f1e8170a23c5a1c4;e56f69b049f0569379756c7843638d0b6d852d82;8d6e90d229f9f1035465c103ced04d69bbefd09f;6,284973;-75,585446;VERDADERO;8000000;1;77a4c1b2f7861e406d5fa7f0f1e8170a23c5a1c4;El Diamante;#0711;7;Residencia;Castilla;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;Hombre;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;8d6e90d229f9f1035465c103ced04d69bbefd09f;Lámina;Materia prima;Mercancía;-1;Sin dato;Sin dato;Sin dato
24583;HS_HURTO_GENERAL_2013_7006;2004-05-14 12:00:00;b82881542bd0483b549506320aca5e55522ef528;e41f97bb3a0263e5f0dbae61b4287ba360a17401;351c2340f586cc48479956032af2465d65da8437;4a5ae3a32d934273c95b1db06dacf7724272b405;6,254085;-75,588279;VERDADERO;5804200;1;e41f97bb3a0263e5f0dbae61b4287ba360a17401;U.D. Atanasio Girardot;#Inst_14;11;Vía pública;Sin dato;b82881542bd0483b549506320aca5e55522ef528;Hombre;43;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;351c2340f586cc48479956032af2465d65da8437;Hurto por piratería terrestre;Sin dato;Sin dato;A vehículo repartidor;Arma de fuego;Sin dato;Sin dato;4a5ae3a32d934273c95b1db06dacf7724272b405;Sin dato materiales;Materiales y elementos para la construcción;Mercancía;-1;Sin dato;Sin dato;Sin dato
24632;HS_HURTO_GENERAL_2010_8556;2004-06-17 10:00:00;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;40c2dad8ac43d833c611d05c636804738930164c;e56f69b049f0569379756c7843638d0b6d852d82;5ae7d6cf2827f7968abcb5e124fffb51264182a5;6,275764;-75,569153;VERDADERO;8000000;1;40c2dad8ac43d833c611d05c636804738930164c;Moravia;#0405;4;Puente peatonal;Aranjuez;ab05e6498db9c01469aa07c0ebea03ad3ffdcd0a;Hombre;41;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;5ae7d6cf2827f7968abcb5e124fffb51264182a5;Sin dato mercancías;Sin dato mercancías;Mercancía;-1;Sin dato;Sin dato;Sin dato
25133;HS_HURTO_GENERAL_2010_11605;2005-01-13 08:00:00;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;769cb72fdc938f4c96bf78662f8795e5c617cac5;e56f69b049f0569379756c7843638d0b6d852d82;0ab4f50acb668cf6c443a8b7ee35c3ca0a65c2e6;;;VERDADERO;4000000;1;769cb72fdc938f4c96bf78662f8795e5c617cac5;La Florida S.A.P.;#8001;80;Vía pública;Itagüí;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;Hombre;39;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;0ab4f50acb668cf6c443a8b7ee35c3ca0a65c2e6;Animales domésticos;Fauna;Mercancía;-1;Sin dato;Sin dato;Sin dato
25313;HS_HURTO_GENERAL_2010_15664;2005-10-14 08:30:00;626e14a9f066301ce93452caf5412d2f0d25fcdc;6f59ec4b647146ddc426597afa86d8d5e0a2f350;e56f69b049f0569379756c7843638d0b6d852d82;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;6,231572;-75,591356;VERDADERO;3138000;1;6f59ec4b647146ddc426597afa86d8d5e0a2f350;Rosales;#1602;16;Vehículo particular;Belén;626e14a9f066301ce93452caf5412d2f0d25fcdc;Hombre;35;Unión marital de hecho;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;e56f69b049f0569379756c7843638d0b6d852d82;Hurto por piratería terrestre;Atraco;Sin dato;Piratería;Arma de fuego;Sin dato;Sin dato;6729f9c5c05c3dfa0a20e89a44a2c7eba2ecb0dd;Carbohidratos y dulces;Alimento;Mercancía;-1;Sin dato;Sin dato;Sin dato
25581;HS_HURTO_GENERAL_2013_17580;2006-09-01 19:45:00;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;14c6886691b058e52a3651532052a0e11fe5cf98;bc0c0db3e14688bca42da378667dd526a4a010aa;881d3794134970ddeceea87a9aede3d84655ba3c;6,30142;-75,563726;FALSO;6000000;1;14c6886691b058e52a3651532052a0e11fe5cf98;Plaza de Ferias;#Inst_1;5;Vehículo particular;Castilla;93c483d2aa1d3fc62d9e2eca1c68b2e31eaa733d;Hombre;39;Casado(a);Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Automóvil;Sin dato;Sin dato;bc0c0db3e14688bca42da378667dd526a4a010aa;Hurto por piratería terrestre;Atraco;Sin dato;Sin dato;Arma de fuego;Sin dato;Sin dato;881d3794134970ddeceea87a9aede3d84655ba3c;Aceite;Autoparte y elementos de la mecánica automotriz;Mercancía;-1;Sin dato;Sin dato;Sin dato
